Time,Run 1
4735.4,0
4735.6,2
4735.8,3
4736,2
4736.2,5
4736.4,0
4736.6,1
4736.8,0
4737,4
4737.2,3
4737.4,1
4737.6,3
4737.8,2
4738,1
4738.2,2
4738.4,1
4738.6,1
4738.8,4
4739,2
4739.2,0
4739.4,1
4739.6,1
4739.8,2
4740,0
4740.2,3
4740.4,1
4740.6,0
4740.8,3
4741,1
4741.2,3
4741.4,0
4741.6,0
4741.8,3
4742,4
4742.2,2
4742.4,4
4742.6,0
4742.8,4
4743,3
4743.2,0
4743.4,3
4743.6,2
4743.8,3
4744,0
4744.2,2
4744.4,2
4744.6,2
4744.8,0
4745,1
4745.2,5
4745.4,0
4745.6,1
4745.8,1
4746,7
4746.2,2
4746.4,1
4746.6,0
4746.8,6
4747,3
4747.2,1
4747.4,2
4747.6,1
4747.8,0
4748,1
4748.2,0
4748.4,1
4748.6,3
4748.8,1
4749,3
4749.2,3
4749.4,0
4749.6,0
4749.8,3
4750,1
4750.2,2
4750.4,1
4750.6,2
4750.8,1
4751,2
4751.2,0
4751.4,2
4751.6,3
4751.8,3
4752,0
4752.2,5
4752.4,3
4752.6,2
4752.8,5
4753,3
4753.2,1
4753.4,3
4753.6,2
4753.8,0
4754,6
4754.2,3
4754.4,4
4754.6,3
4754.8,1
4755,0
4755.2,1
4755.4,3
4755.6,1
4755.8,1
4756,1
4756.2,3
4756.4,2
4756.6,0
4756.8,2
4757,2
4757.2,2
4757.4,1
4757.6,1
4757.8,2
4758,2
4758.2,2
4758.4,2
4758.6,2
4758.8,2
4759,1
4759.2,1
4759.4,0
4759.6,2
4759.8,4
4760,4
4760.2,3
4760.4,1
4760.6,2
4760.8,1
4761,4
4761.2,2
4761.4,0
4761.6,1
4761.8,2
4762,1
4762.2,2
4762.4,1
4762.6,2
4762.8,0
4763,1
4763.2,3
4763.4,0
4763.6,0
4763.8,2
4764,2
4764.2,2
4764.4,2
4764.6,3
4764.8,1
4765,1
4765.2,2
4765.4,1
4765.6,0
4765.8,1
4766,1
4766.2,1
4766.4,4
4766.6,4
4766.8,0
4767,1
4767.2,2
4767.4,1
4767.6,2
4767.8,5
4768,1
4768.2,2
4768.4,0
4768.6,3
4768.8,2
4769,2
4769.2,3
4769.4,3
4769.6,0
4769.8,3
4770,3
4770.2,1
4770.4,4
4770.6,2
4770.8,2
4771,1
4771.2,4
4771.4,2
4771.6,2
4771.8,2
4772,4
4772.2,4
4772.4,1
4772.6,2
4772.8,5
4773,3
4773.2,2
4773.4,5
4773.6,1
4773.8,4
4774,4
4774.2,3
4774.4,2
4774.6,1
4774.8,4
4775,2
4775.2,3
4775.4,0
4775.6,3
4775.8,3
4776,0
4776.2,3
4776.4,3
4776.6,4
4776.8,4
4777,3
4777.2,1
4777.4,1
4777.6,0
4777.8,0
4778,2
4778.2,5
4778.4,3
4778.6,1
4778.8,3
4779,5
4779.2,2
4779.4,2
4779.6,3
4779.8,0
4780,2
4780.2,0
4780.4,3
4780.6,1
4780.8,2
4781,1
4781.2,3
4781.4,1
4781.6,0
4781.8,2
4782,2
4782.2,0
4782.4,2
4782.6,3
4782.8,4
4783,2
4783.2,4
4783.4,0
4783.6,0
4783.8,2
4784,0
4784.2,2
4784.4,0
4784.6,1
4784.8,4
4785,0
4785.2,2
4785.4,0
4785.6,1
4785.8,1
4786,1
4786.2,1
4786.4,3
4786.6,4
4786.8,1
4787,2
4787.2,0
4787.4,4
4787.6,2
4787.8,1
4788,1
4788.2,0
4788.4,4
4788.6,2
4788.8,2
4789,1
4789.2,4
4789.4,5
4789.6,2
4789.8,2
4790,2
4790.2,4
4790.4,4
4790.6,6
4790.8,2
4791,0
4791.2,2
4791.4,3
4791.6,1
4791.8,2
4792,1
4792.2,3
4792.4,3
4792.6,3
4792.8,3
4793,0
4793.2,2
4793.4,1
4793.6,1
4793.8,3
4794,3
4794.2,4
4794.4,0
4794.6,3
4794.8,3
4795,0
4795.2,1
4795.4,2
4795.6,1
4795.8,1
4796,1
4796.2,4
4796.4,2
4796.6,2
4796.8,3
4797,2
4797.2,2
4797.4,3
4797.6,4
4797.8,1
4798,0
4798.2,1
4798.4,2
4798.6,2
4798.8,1
4799,2
4799.2,2
4799.4,2
4799.6,0
4799.8,2
4800,4
4800.2,2
4800.4,3
4800.6,1
4800.8,4
4801,1
4801.2,2
4801.4,4
4801.6,2
4801.8,0
4802,1
4802.2,0
4802.4,4
4802.6,1
4802.8,3
4803,5
4803.2,3
4803.4,3
4803.6,2
4803.8,2
4804,2
4804.2,0
4804.4,7
4804.6,3
4804.8,5
4805,1
4805.2,1
4805.4,1
4805.6,2
4805.8,2
4806,5
4806.2,1
4806.4,2
4806.6,4
4806.8,3
4807,5
4807.2,3
4807.4,0
4807.6,2
4807.8,1
4808,0
4808.2,2
4808.4,1
4808.6,1
4808.8,2
4809,2
4809.2,1
4809.4,0
4809.6,6
4809.8,5
4810,3
4810.2,4
4810.4,1
4810.6,1
4810.8,1
4811,3
4811.2,3
4811.4,2
4811.6,2
4811.8,2
4812,1
4812.2,3
4812.4,4
4812.6,2
4812.8,6
4813,1
4813.2,3
4813.4,1
4813.6,6
4813.8,2
4814,1
4814.2,0
4814.4,4
4814.6,3
4814.8,2
4815,3
4815.2,1
4815.4,2
4815.6,0
4815.8,3
4816,1
4816.2,1
4816.4,4
4816.6,3
4816.8,0
4817,3
4817.2,0
4817.4,2
4817.6,2
4817.8,1
4818,3
4818.2,0
4818.4,1
4818.6,2
4818.8,1
4819,1
4819.2,2
4819.4,4
4819.6,2
4819.8,2
4820,2
4820.2,1
4820.4,0
4820.6,1
4820.8,2
4821,4
4821.2,2
4821.4,4
4821.6,1
4821.8,0
4822,2
4822.2,1
4822.4,2
4822.6,1
4822.8,1
4823,2
4823.2,1
4823.4,0
4823.6,1
4823.8,2
4824,1
4824.2,3
4824.4,0
4824.6,5
4824.8,0
4825,1
4825.2,1
4825.4,3
4825.6,5
4825.8,2
4826,2
4826.2,2
4826.4,1
4826.6,4
4826.8,3
4827,3
4827.2,4
4827.4,5
4827.6,2
4827.8,3
4828,2
4828.2,2
4828.4,0
4828.6,1
4828.8,2
4829,3
4829.2,1
4829.4,2
4829.6,3
4829.8,0
4830,1
4830.2,0
4830.4,2
4830.6,0
4830.8,0
4831,2
4831.2,2
4831.4,5
4831.6,3
4831.8,0
4832,3
4832.2,1
4832.4,1
4832.6,1
4832.8,1
4833,1
4833.2,1
4833.4,3
4833.6,7
4833.8,0
4834,2
4834.2,2
4834.4,3
4834.6,1
4834.8,4
4835,1
4835.2,1
4835.4,1
4835.6,1
4835.8,1
4836,2
4836.2,1
4836.4,3
4836.6,1
4836.8,3
4837,2
4837.2,0
4837.4,2
4837.6,1
4837.8,4
4838,0
4838.2,1
4838.4,4
4838.6,0
4838.8,3
4839,2
4839.2,1
4839.4,1
4839.6,1
4839.8,1
4840,4
4840.2,1
4840.4,1
4840.6,1
4840.8,2
4841,4
4841.2,1
4841.4,3
4841.6,3
4841.8,0
4842,4
4842.2,2
4842.4,2
4842.6,3
4842.8,1
4843,1
4843.2,2
4843.4,3
4843.6,3
4843.8,3
4844,2
4844.2,3
4844.4,0
4844.6,1
4844.8,5
4845,0
4845.2,1
4845.4,1
4845.6,4
4845.8,0
4846,2
4846.2,1
4846.4,2
4846.6,2
4846.8,4
4847,2
4847.2,0
4847.4,0
4847.6,4
4847.8,4
4848,3
4848.2,1
4848.4,3
4848.6,0
4848.8,0
4849,0
4849.2,1
4849.4,4
4849.6,2
4849.8,1
4850,2
4850.2,3
4850.4,1
4850.6,1
4850.8,4
4851,1
4851.2,0
4851.4,4
4851.6,5
4851.8,0
4852,4
4852.2,3
4852.4,4
4852.6,0
4852.8,0
4853,0
4853.2,0
4853.4,2
4853.6,1
4853.8,5
4854,3
4854.2,0
4854.4,0
4854.6,1
4854.8,2
4855,2
4855.2,1
4855.4,1
4855.6,1
4855.8,2
4856,4
4856.2,0
4856.4,2
4856.6,0
4856.8,3
4857,3
4857.2,6
4857.4,1
4857.6,4
4857.8,1
4858,2
4858.2,1
4858.4,0
4858.6,1
4858.8,3
4859,1
4859.2,7
4859.4,2
4859.6,1
4859.8,5
4860,2
4860.2,4
4860.4,4
4860.6,2
4860.8,1
4861,3
4861.2,5
4861.4,1
4861.6,1
4861.8,1
4862,1
4862.2,4
4862.4,2
4862.6,1
4862.8,1
4863,1
4863.2,1
4863.4,1
4863.6,1
4863.8,4
4864,2
4864.2,2
4864.4,1
4864.6,4
4864.8,2
4865,2
4865.2,4
4865.4,1
4865.6,0
4865.8,3
4866,6
4866.2,2
4866.4,1
4866.6,1
4866.8,3
4867,3
4867.2,2
4867.4,3
4867.6,1
4867.8,2
4868,3
4868.2,1
4868.4,2
4868.6,1
4868.8,4
4869,2
4869.2,3
4869.4,1
4869.6,0
4869.8,2
4870,1
4870.2,1
4870.4,5
4870.6,2
4870.8,3
4871,0
4871.2,1
4871.4,4
4871.6,2
4871.8,1
4872,2
4872.2,3
4872.4,1
4872.6,4
4872.8,2
4873,3
4873.2,1
4873.4,2
4873.6,1
4873.8,2
4874,1
4874.2,2
4874.4,1
4874.6,2
4874.8,0
4875,2
4875.2,0
4875.4,2
4875.6,1
4875.8,1
4876,3
4876.2,1
4876.4,3
4876.6,1
4876.8,1
4877,2
4877.2,2
4877.4,4
4877.6,0
4877.8,1
4878,1
4878.2,1
4878.4,2
4878.6,0
4878.8,5
4879,2
4879.2,3
4879.4,2
4879.6,0
4879.8,1
4880,1
4880.2,1
4880.4,0
4880.6,1
4880.8,1
4881,3
4881.2,1
4881.4,1
4881.6,1
4881.8,1
4882,0
4882.2,3
4882.4,0
4882.6,1
4882.8,0
4883,0
4883.2,2
4883.4,3
4883.6,1
4883.8,1
4884,3
4884.2,3
4884.4,1
4884.6,1
4884.8,1
4885,0
4885.2,4
4885.4,3
4885.6,2
4885.8,4
4886,3
4886.2,2
4886.4,3
4886.6,3
4886.8,2
4887,1
4887.2,4
4887.4,2
4887.6,1
4887.8,0
4888,0
4888.2,1
4888.4,2
4888.6,1
4888.8,3
4889,3
4889.2,0
4889.4,5
4889.6,1
4889.8,0
4890,5
4890.2,2
4890.4,1
4890.6,3
4890.8,3
4891,3
4891.2,4
4891.4,1
4891.6,1
4891.8,2
4892,0
4892.2,3
4892.4,3
4892.6,1
4892.8,1
4893,0
4893.2,3
4893.4,0
4893.6,3
4893.8,2
4894,1
4894.2,1
4894.4,3
4894.6,6
4894.8,2
4895,3
4895.2,1
4895.4,3
4895.6,1
4895.8,0
4896,0
4896.2,2
4896.4,1
4896.6,2
4896.8,1
4897,1
4897.2,0
4897.4,0
4897.6,1
4897.8,3
4898,2
4898.2,2
4898.4,1
4898.6,3
4898.8,1
4899,2
4899.2,2
4899.4,3
4899.6,7
4899.8,3
4900,0
4900.2,0
4900.4,4
4900.6,4
4900.8,2
4901,3
4901.2,3
4901.4,0
4901.6,0
4901.8,1
4902,3
4902.2,0
4902.4,5
4902.6,0
4902.8,1
4903,2
4903.2,2
4903.4,4
4903.6,2
4903.8,1
4904,1
4904.2,3
4904.4,3
4904.6,2
4904.8,2
4905,0
4905.2,3
4905.4,0
4905.6,2
4905.8,2
4906,0
4906.2,2
4906.4,3
4906.6,1
4906.8,1
4907,1
4907.2,1
4907.4,2
4907.6,1
4907.8,2
4908,2
4908.2,2
4908.4,0
4908.6,1
4908.8,1
4909,6
4909.2,2
4909.4,2
4909.6,0
4909.8,1
4910,0
4910.2,0
4910.4,1
4910.6,0
4910.8,2
4911,0
4911.2,4
4911.4,3
4911.6,0
4911.8,1
4912,2
4912.2,4
4912.4,4
4912.6,0
4912.8,2
4913,2
4913.2,1
4913.4,2
4913.6,7
4913.8,1
4914,3
4914.2,1
4914.4,1
4914.6,2
4914.8,7
4915,1
4915.2,0
4915.4,4
4915.6,2
4915.8,3
4916,1
4916.2,1
4916.4,3
4916.6,4
4916.8,2
4917,1
4917.2,1
4917.4,2
4917.6,1
4917.8,2
4918,3
4918.2,5
4918.4,2
4918.6,1
4918.8,0
4919,4
4919.2,4
4919.4,2
4919.6,0
4919.8,2
4920,2
4920.2,0
4920.4,4
4920.6,1
4920.8,4
4921,2
4921.2,5
4921.4,3
4921.6,0
4921.8,4
4922,1
4922.2,2
4922.4,3
4922.6,5
4922.8,5
4923,2
4923.2,0
4923.4,3
4923.6,3
4923.8,3
4924,1
4924.2,2
4924.4,1
4924.6,2
4924.8,0
4925,3
4925.2,1
4925.4,2
4925.6,2
4925.8,2
4926,3
4926.2,5
4926.4,0
4926.6,4
4926.8,1
4927,4
4927.2,2
4927.4,3
4927.6,3
4927.8,2
4928,1
4928.2,2
4928.4,1
4928.6,2
4928.8,3
4929,1
4929.2,1
4929.4,3
4929.6,2
4929.8,2
4930,1
4930.2,2
4930.4,5
4930.6,4
4930.8,0
4931,3
4931.2,1
4931.4,3
4931.6,5
4931.8,1
4932,0
4932.2,0
4932.4,2
4932.6,3
4932.8,2
4933,2
4933.2,2
4933.4,3
4933.6,2
4933.8,0
4934,3
4934.2,2
4934.4,3
4934.6,4
4934.8,1
4935,1
4935.2,2
4935.4,1
4935.6,2
4935.8,0
4936,0
4936.2,0
4936.4,2
4936.6,2
4936.8,2
4937,2
4937.2,2
4937.4,0
4937.6,5
4937.8,3
4938,1
4938.2,1
4938.4,4
4938.6,3
4938.8,5
4939,4
4939.2,0
4939.4,5
4939.6,5
4939.8,1
4940,2
4940.2,3
4940.4,1
4940.6,2
4940.8,1
4941,2
4941.2,1
4941.4,3
4941.6,2
4941.8,0
4942,1
4942.2,3
4942.4,2
4942.6,1
4942.8,4
4943,1
4943.2,0
4943.4,0
4943.6,0
4943.8,3
4944,4
4944.2,2
4944.4,3
4944.6,1
4944.8,1
4945,3
4945.2,2
4945.4,2
4945.6,1
4945.8,2
4946,2
4946.2,3
4946.4,3
4946.6,1
4946.8,3
4947,1
4947.2,5
4947.4,3
4947.6,2
4947.8,0
4948,3
4948.2,1
4948.4,2
4948.6,0
4948.8,4
4949,4
4949.2,2
4949.4,2
4949.6,0
4949.8,2
4950,3
4950.2,2
4950.4,1
4950.6,1
4950.8,1
4951,4
4951.2,0
4951.4,2
4951.6,2
4951.8,2
4952,3
4952.2,0
4952.4,3
4952.6,2
4952.8,2
4953,4
4953.2,2
4953.4,2
4953.6,1
4953.8,3
4954,1
4954.2,0
4954.4,5
4954.6,1
4954.8,2
4955,1
4955.2,1
4955.4,0
4955.6,1
4955.8,1
4956,1
4956.2,2
4956.4,1
4956.6,1
4956.8,0
4957,3
4957.2,1
4957.4,3
4957.6,4
4957.8,5
4958,2
4958.2,1
4958.4,3
4958.6,4
4958.8,1
4959,4
4959.2,1
4959.4,1
4959.6,2
4959.8,1
4960,2
4960.2,3
4960.4,2
4960.6,2
4960.8,2
4961,2
4961.2,4
4961.4,4
4961.6,3
4961.8,1
4962,0
4962.2,4
4962.4,5
4962.6,1
4962.8,4
4963,2
4963.2,1
4963.4,0
4963.6,1
4963.8,0
4964,2
4964.2,1
4964.4,3
4964.6,1
4964.8,3
4965,2
4965.2,1
4965.4,2
4965.6,3
4965.8,1
4966,1
4966.2,0
4966.4,2
4966.6,1
4966.8,2
4967,2
4967.2,5
4967.4,5
4967.6,0
4967.8,1
4968,0
4968.2,1
4968.4,3
4968.6,4
4968.8,3
4969,1
4969.2,0
4969.4,3
4969.6,4
4969.8,0
4970,3
4970.2,1
4970.4,1
4970.6,0
4970.8,2
4971,2
4971.2,4
4971.4,4
4971.6,3
4971.8,6
4972,1
4972.2,0
4972.4,1
4972.6,3
4972.8,1
4973,1
4973.2,2
4973.4,3
4973.6,3
4973.8,3
4974,1
4974.2,1
4974.4,2
4974.6,2
4974.8,2
4975,0
4975.2,2
4975.4,2
4975.6,5
4975.8,1
4976,2
4976.2,1
4976.4,3
4976.6,0
4976.8,0
4977,2
4977.2,2
4977.4,1
4977.6,2
4977.8,4
4978,2
4978.2,1
4978.4,2
4978.6,2
4978.8,0
4979,0
4979.2,2
4979.4,4
4979.6,5
4979.8,1
4980,3
4980.2,1
4980.4,2
4980.6,0
4980.8,1
4981,1
4981.2,3
4981.4,3
4981.6,1
4981.8,3
4982,5
4982.2,2
4982.4,2
4982.6,2
4982.8,1
4983,0
4983.2,1
4983.4,5
4983.6,1
4983.8,5
4984,3
4984.2,3
4984.4,5
4984.6,1
4984.8,3
4985,3
4985.2,2
4985.4,1
4985.6,4
4985.8,1
4986,1
4986.2,1
4986.4,1
4986.6,0
4986.8,3
4987,2
4987.2,2
4987.4,1
4987.6,1
4987.8,1
4988,4
4988.2,2
4988.4,2
4988.6,4
4988.8,2
4989,0
4989.2,3
4989.4,2
4989.6,0
4989.8,3
4990,2
4990.2,1
4990.4,2
4990.6,1
4990.8,1
4991,2
4991.2,0
4991.4,2
4991.6,3
4991.8,5
4992,2
4992.2,2
4992.4,1
4992.6,1
4992.8,1
4993,1
4993.2,1
4993.4,2
4993.6,3
4993.8,0
4994,1
4994.2,4
4994.4,3
4994.6,4
4994.8,3
4995,2
4995.2,6
4995.4,3
4995.6,2
4995.8,2
4996,1
4996.2,2
4996.4,2
4996.6,2
4996.8,0
4997,2
4997.2,2
4997.4,1
4997.6,2
4997.8,1
4998,2
4998.2,2
4998.4,0
4998.6,4
4998.8,1
4999,3
4999.2,2
4999.4,0
4999.6,4
4999.8,1
5000,2
5000.2,1
5000.4,3
5000.6,0
5000.8,0
5001,3
5001.2,1
5001.4,2
5001.6,1
5001.8,0
5002,1
5002.2,2
5002.4,3
5002.6,5
5002.8,1
5003,3
5003.2,3
5003.4,3
5003.6,0
5003.8,2
5004,1
5004.2,0
5004.4,2
5004.6,1
5004.8,0
5005,3
5005.2,1
5005.4,4
5005.6,2
5005.8,2
5006,3
5006.2,3
5006.4,1
5006.6,5
5006.8,2
5007,0
5007.2,4
5007.4,2
5007.6,1
5007.8,2
5008,1
5008.2,2
5008.4,1
5008.6,3
5008.8,2
5009,2
5009.2,1
5009.4,4
5009.6,4
5009.8,2
5010,4
5010.2,2
5010.4,4
5010.6,0
5010.8,1
5011,1
5011.2,1
5011.4,1
5011.6,2
5011.8,2
5012,3
5012.2,3
5012.4,2
5012.6,1
5012.8,4
5013,2
5013.2,4
5013.4,1
5013.6,2
5013.8,3
5014,3
5014.2,1
5014.4,0
5014.6,1
5014.8,2
5015,3
5015.2,4
5015.4,0
5015.6,1
5015.8,4
5016,2
5016.2,3
5016.4,2
5016.6,5
5016.8,2
5017,0
5017.2,2
5017.4,1
5017.6,2
5017.8,4
5018,5
5018.2,1
5018.4,1
5018.6,1
5018.8,5
5019,4
5019.2,1
5019.4,1
5019.6,3
5019.8,0
5020,3
5020.2,3
5020.4,4
5020.6,3
5020.8,2
5021,3
5021.2,4
5021.4,3
5021.6,2
5021.8,1
5022,1
5022.2,0
5022.4,3
5022.6,3
5022.8,1
5023,2
5023.2,1
5023.4,1
5023.6,2
5023.8,0
5024,1
5024.2,2
5024.4,3
5024.6,1
5024.8,4
5025,3
5025.2,1
5025.4,1
5025.6,1
5025.8,1
5026,2
5026.2,1
5026.4,2
5026.6,3
5026.8,2
5027,4
5027.2,1
5027.4,2
5027.6,3
5027.8,1
5028,4
5028.2,2
5028.4,4
5028.6,3
5028.8,0
5029,1
5029.2,4
5029.4,0
5029.6,2
5029.8,1
5030,3
5030.2,3
5030.4,3
5030.6,2
5030.8,1
5031,3
5031.2,2
5031.4,2
5031.6,1
5031.8,3
5032,2
5032.2,2
5032.4,1
5032.6,4
5032.8,3
5033,2
5033.2,2
5033.4,1
5033.6,5
5033.8,2
5034,1
5034.2,3
5034.4,1
5034.6,3
5034.8,2
5035,3
5035.2,3
5035.4,2
5035.6,3
5035.8,1
5036,4
5036.2,1
5036.4,2
5036.6,6
5036.8,2
5037,1
5037.2,1
5037.4,0
5037.6,1
5037.8,1
5038,1
5038.2,2
5038.4,1
5038.6,2
5038.8,3
5039,2
5039.2,5
5039.4,2
5039.6,0
5039.8,4
5040,1
5040.2,1
5040.4,1
5040.6,2
5040.8,2
5041,4
5041.2,3
5041.4,2
5041.6,2
5041.8,0
5042,2
5042.2,1
5042.4,0
5042.6,1
5042.8,0
5043,2
5043.2,0
5043.4,1
5043.6,1
5043.8,6
5044,1
5044.2,3
5044.4,2
5044.6,0
5044.8,1
5045,3
5045.2,2
5045.4,3
5045.6,2
5045.8,1
5046,1
5046.2,2
5046.4,2
5046.6,0
5046.8,1
5047,0
5047.2,2
5047.4,2
5047.6,2
5047.8,3
5048,2
5048.2,3
5048.4,2
5048.6,2
5048.8,6
5049,2
5049.2,1
5049.4,1
5049.6,4
5049.8,3
5050,1
5050.2,2
5050.4,2
5050.6,4
5050.8,4
5051,1
5051.2,3
5051.4,1
5051.6,4
5051.8,0
5052,0
5052.2,2
5052.4,1
5052.6,1
5052.8,2
5053,0
5053.2,3
5053.4,2
5053.6,6
5053.8,2
5054,1
5054.2,2
5054.4,3
5054.6,0
5054.8,1
5055,1
5055.2,3
5055.4,4
5055.6,2
5055.8,1
5056,3
5056.2,0
5056.4,3
5056.6,2
5056.8,3
5057,1
5057.2,1
5057.4,6
5057.6,2
5057.8,1
5058,1
5058.2,5
5058.4,2
5058.6,2
5058.8,1
5059,2
5059.2,0
5059.4,4
5059.6,1
5059.8,2
5060,1
5060.2,2
5060.4,1
5060.6,0
5060.8,5
5061,4
5061.2,0
5061.4,2
5061.6,3
5061.8,5
5062,0
5062.2,1
5062.4,3
5062.6,0
5062.8,4
5063,6
5063.2,5
5063.4,1
5063.6,2
5063.8,2
5064,1
5064.2,1
5064.4,2
5064.6,2
5064.8,4
5065,4
5065.2,3
5065.4,4
5065.6,1
5065.8,3
5066,3
5066.2,2
5066.4,0
5066.6,2
5066.8,2
5067,3
5067.2,2
5067.4,1
5067.6,2
5067.8,2
5068,3
5068.2,1
5068.4,2
5068.6,2
5068.8,3
5069,1
5069.2,3
5069.4,1
5069.6,3
5069.8,2
5070,1
5070.2,3
5070.4,2
5070.6,2
5070.8,1
5071,2
5071.2,3
5071.4,0
5071.6,3
5071.8,1
5072,0
5072.2,1
5072.4,1
5072.6,4
5072.8,2
5073,2
5073.2,0
5073.4,4
5073.6,0
5073.8,3
5074,0
5074.2,4
5074.4,1
5074.6,2
5074.8,4
5075,2
5075.2,2
5075.4,2
5075.6,2
5075.8,1
5076,2
5076.2,1
5076.4,2
5076.6,1
5076.8,2
5077,4
5077.2,0
5077.4,1
5077.6,5
5077.8,4
5078,2
5078.2,3
5078.4,0
5078.6,1
5078.8,2
5079,4
5079.2,1
5079.4,2
5079.6,1
5079.8,2
5080,1
5080.2,3
5080.4,2
5080.6,1
5080.8,2
5081,4
5081.2,2
5081.4,1
5081.6,0
5081.8,0
5082,2
5082.2,5
5082.4,1
5082.6,3
5082.8,2
5083,1
5083.2,4
5083.4,2
5083.6,1
5083.8,5
5084,3
5084.2,1
5084.4,4
5084.6,2
5084.8,3
5085,0
5085.2,3
5085.4,2
5085.6,6
5085.8,2
5086,4
5086.2,1
5086.4,2
5086.6,1
5086.8,0
5087,4
5087.2,2
5087.4,1
5087.6,3
5087.8,0
5088,4
5088.2,2
5088.4,1
5088.6,3
5088.8,2
5089,0
5089.2,3
5089.4,2
5089.6,0
5089.8,1
5090,0
5090.2,2
5090.4,1
5090.6,3
5090.8,2
5091,3
5091.2,2
5091.4,1
5091.6,3
5091.8,2
5092,1
5092.2,1
5092.4,0
5092.6,1
5092.8,2
5093,4
5093.2,3
5093.4,1
5093.6,2
5093.8,2
5094,4
5094.2,3
5094.4,4
5094.6,2
5094.8,1
5095,0
5095.2,2
5095.4,2
5095.6,2
5095.8,3
5096,1
5096.2,6
5096.4,1
5096.6,2
5096.8,3
5097,3
5097.2,2
5097.4,1
5097.6,3
5097.8,1
5098,0
5098.2,1
5098.4,1
5098.6,1
5098.8,2
5099,4
5099.2,2
5099.4,1
5099.6,3
5099.8,1
5100,1
5100.2,3
5100.4,1
5100.6,1
5100.8,3
5101,1
5101.2,3
5101.4,5
5101.6,1
5101.8,1
5102,2
5102.2,1
5102.4,1
5102.6,2
5102.8,1
5103,1
5103.2,2
5103.4,1
5103.6,2
5103.8,2
5104,1
5104.2,1
5104.4,3
5104.6,2
5104.8,2
5105,5
5105.2,1
5105.4,3
5105.6,2
5105.8,3
5106,6
5106.2,3
5106.4,2
5106.6,3
5106.8,3
5107,1
5107.2,2
5107.4,4
5107.6,3
5107.8,1
5108,0
5108.2,5
5108.4,1
5108.6,1
5108.8,1
5109,2
5109.2,3
5109.4,1
5109.6,6
5109.8,3
5110,2
5110.2,2
5110.4,0
5110.6,3
5110.8,2
5111,5
5111.2,1
5111.4,1
5111.6,2
5111.8,2
5112,1
5112.2,1
5112.4,2
5112.6,3
5112.8,1
5113,1
5113.2,2
5113.4,3
5113.6,3
5113.8,2
5114,4
5114.2,1
5114.4,3
5114.6,7
5114.8,0
5115,3
5115.2,2
5115.4,3
5115.6,1
5115.8,3
5116,3
5116.2,2
5116.4,2
5116.6,3
5116.8,1
5117,1
5117.2,2
5117.4,2
5117.6,1
5117.8,1
5118,4
5118.2,1
5118.4,4
5118.6,2
5118.8,3
5119,1
5119.2,2
5119.4,0
5119.6,2
5119.8,2
5120,2
5120.2,3
5120.4,1
5120.6,0
5120.8,4
5121,3
5121.2,4
5121.4,2
5121.6,2
5121.8,1
5122,3
5122.2,2
5122.4,2
5122.6,0
5122.8,2
5123,1
5123.2,1
5123.4,2
5123.6,1
5123.8,2
5124,1
5124.2,0
5124.4,2
5124.6,1
5124.8,1
5125,3
5125.2,0
5125.4,2
5125.6,1
5125.8,1
5126,3
5126.2,0
5126.4,2
5126.6,1
5126.8,1
5127,4
5127.2,3
5127.4,1
5127.6,0
5127.8,4
5128,0
5128.2,6
5128.4,1
5128.6,1
5128.8,0
5129,2
5129.2,0
5129.4,2
5129.6,2
5129.8,1
5130,2
5130.2,3
5130.4,2
5130.6,0
5130.8,1
5131,3
5131.2,2
5131.4,1
5131.6,4
5131.8,2
5132,0
5132.2,4
5132.4,4
5132.6,1
5132.8,1
5133,1
5133.2,2
5133.4,4
5133.6,0
5133.8,1
5134,1
5134.2,3
5134.4,2
5134.6,1
5134.8,2
5135,2
5135.2,3
5135.4,1
5135.6,1
5135.8,1
5136,2
5136.2,4
5136.4,0
5136.6,3
5136.8,2
5137,0
5137.2,2
5137.4,2
5137.6,1
5137.8,1
5138,3
5138.2,2
5138.4,0
5138.6,0
5138.8,2
5139,1
5139.2,3
5139.4,2
5139.6,3
5139.8,4
5140,1
5140.2,0
5140.4,1
5140.6,0
5140.8,2
5141,2
5141.2,0
5141.4,0
5141.6,1
5141.8,4
5142,0
5142.2,3
5142.4,3
5142.6,0
5142.8,0
5143,3
5143.2,0
5143.4,1
5143.6,0
5143.8,3
5144,1
5144.2,4
5144.4,1
5144.6,1
5144.8,2
5145,1
5145.2,4
5145.4,4
5145.6,2
5145.8,2
5146,1
5146.2,3
5146.4,0
5146.6,2
5146.8,3
5147,2
5147.2,3
5147.4,1
5147.6,3
5147.8,2
5148,1
5148.2,2
5148.4,2
5148.6,0
5148.8,2
5149,2
5149.2,2
5149.4,0
5149.6,1
5149.8,2
5150,1
5150.2,1
5150.4,1
5150.6,0
5150.8,1
5151,0
5151.2,4
5151.4,0
5151.6,2
5151.8,0
5152,0
5152.2,4
5152.4,2
5152.6,3
5152.8,0
5153,0
5153.2,2
5153.4,2
5153.6,2
5153.8,4
5154,3
5154.2,2
5154.4,3
5154.6,2
5154.8,2
5155,3
5155.2,1
5155.4,3
5155.6,2
5155.8,1
5156,1
5156.2,0
5156.4,2
5156.6,2
5156.8,0
5157,3
5157.2,1
5157.4,1
5157.6,2
5157.8,3
5158,3
5158.2,2
5158.4,2
5158.6,1
5158.8,2
5159,1
5159.2,1
